"POLITICAL_UNIT","NAME","WGMS_ID","YEAR","LOWER_BOUND","UPPER_BOUND","AREA","WINTER_BALANCE","WINTER_BALANCE_UNC","SUMMER_BALANCE","SUMMER_BALANCE_UNC","ANNUAL_BALANCE","ANNUAL_BALANCE_UNC","REMARKS"
"AQ","JOHNSONS",3366,2014,9999,9999,5.3579998,750,70.00000,-160,70.00000,590,100.0000,
"AQ","JOHNSONS",3366,2015,9999,9999,5.3579998,1100,50.00000,-350,50.00000,750,70.00000,
"AQ","JOHNSONS",3366,2016,9999,9999,5.3579998,890,50.00000,-360,50.00000,530,70.00000,
"AQ","JOHNSONS",3366,2017,9999,9999,5.3580000,690,50.00000,-720,50.00000,-30,70.00000,
"AQ","LITTLE DOME",3962,1992,9999,9999,,,,,,163,,
"AQ","MESERVE MPII",892,1966,9999,9999,,,,,,-610,,
"AQ","SPARTAN",3943,1971,9999,9999,,,,,,-86,,
"AQ","SPARTAN",3943,1972,9999,9999,,,,,,-108,,
"AQ","SPARTAN",3943,1973,9999,9999,,,,,,-189,,
"AQ","SPARTAN",3943,1974,9999,9999,,,,,,-62,,
"AQ","STRANDLINE",3970,1989,9999,9999,,,,,,-17,,
"AQ","STRANDLINE",3970,1990,9999,9999,,,,,,-45,,
"AQ","STRANDLINE",3970,1991,9999,9999,,,,,,-102,,
"AQ","STRANDLINE",3970,1992,9999,9999,,,,,,19,,
"AQ","STRANDLINE",3970,1993,9999,9999,,,,,,110,,
"AQ","TARN FLAT",3971,1991,9999,9999,,,,,,-173,,
"AQ","TARN FLAT",3971,1992,9999,9999,,,,,,-59,,"Multi-annual observation (-118 mm w.e.) evenly distributed to corresponding years."
"AQ","TARN FLAT",3971,1993,9999,9999,,,,,,-59,,"Multi-annual observation (-118 mm w.e.) evenly distributed to corresponding years."
"AQ","WHISKY GLACIER (IJR-45)",10403,2010,9999,9999,2.4000000,,,,,60,150.0000,
"AQ","WHISKY GLACIER (IJR-45)",10403,2011,9999,9999,2.4000000,,,,,140,110.0000,
"AQ","WHISKY GLACIER (IJR-45)",10403,2012,9999,9999,2.4000000,,,,,-160,390.0000,
"AQ","WHISKY GLACIER (IJR-45)",10403,2013,9999,9999,2.4000000,,,,,230,320.0000,
"AQ","WHISKY GLACIER (IJR-45)",10403,2014,9999,9999,2.4000000,,,,,50,250.0000,
"AQ","WHISKY GLACIER (IJR-45)",10403,2015,9999,9999,2.4000000,,,,,230,320.0000,
"AR","AGUA NEGRA",4532,2015,9999,9999,1.0220000,1308,500.0000,-2380,500.0000,-1071,500.0000,
"AR","AGUA NEGRA",4532,2016,9999,9999,1.0220000,1031,500.0000,-1314,500.0000,-284,500.0000,
"AR","AGUA NEGRA",4532,2017,9999,9999,1.0220000,1370,500.0000,-1072,500.0000,298,500.0000,
"AR","AGUA NEGRA",4532,2018,9999,9999,1.0220000,352,500.0000,-1280,500.0000,-928,500.0000,
"AR","BROWN SUPERIOR",3903,2008,9999,9999,0.2210000,1250,,-1787,,-537,,
"AR","BROWN SUPERIOR",3903,2009,9999,9999,0.2230000,983,,-1980,,-997,,
"AR","BROWN SUPERIOR",3903,2010,9999,9999,0.2090000,366,,-1395,,-1029,,
"AR","BROWN SUPERIOR",3903,2011,9999,9999,0.1960000,317,,-2362,,-2045,,
"AR","BROWN SUPERIOR",3903,2012,9999,9999,0.1910000,575,,-2112,,-1537,,
"AR","BROWN SUPERIOR",3903,2013,9999,9999,,,,,,-823,,
"AR","BROWN SUPERIOR",3903,2014,9999,9999,,,,,,-1359,,"preliminary value"
"AR","BROWN SUPERIOR",3903,2015,4965,5015,0.0309927,14,10.00000,-3032,10.00000,-3018,10.00000,
"AR","BROWN SUPERIOR",3903,2015,5015,5022,0.0085799,-102,10.00000,-2898,10.00000,-3000,10.00000,
"AR","BROWN SUPERIOR",3903,2015,5022,5039,0.0213622,-43,10.00000,-2325,10.00000,-2368,10.00000,
"AR","BROWN SUPERIOR",3903,2015,5039,5062,0.0259148,34,10.00000,-1808,100.0000,-1981,100.0000,
"AR","BROWN SUPERIOR",3903,2015,5062,5070,0.0108562,161,10.00000,-1980,10.00000,-1819,10.00000,
"AR","BROWN SUPERIOR",3903,2015,5070,5080,0.0155839,26,20.00000,-2048,20.00000,-2082,20.00000,
"AR","BROWN SUPERIOR",3903,2015,5080,5101,0.0322184,73,15.00000,-2010,15.00000,-1896,15.00000,
"AR","BROWN SUPERIOR",3903,2015,5101,5115,0.0297670,-1335,50.00000,-1298,50.00000,-2805,50.00000,
"AR","BROWN SUPERIOR",3903,2015,9999,9999,0.1751000,-204,5.000000,-2125,25.00000,-2387,30.00000,
"AR","BROWN SUPERIOR",3903,2016,9999,9999,,,,,,167,,
"AR","BROWN SUPERIOR",3903,2017,9999,9999,,,,,,798,,
"AR","BROWN SUPERIOR",3903,2018,9999,9999,,,,,,-1511,,
"AR","BROWN SUPERIOR",3903,2019,9999,9999,,,,,,-956,,
"AR","CONCONTA NORTE",3902,2008,9999,9999,0.1360000,1154,,-1963,,-809,,
"AR","CONCONTA NORTE",3902,2009,9999,9999,0.1370000,976,,-2003,,-1027,,
"AR","CONCONTA NORTE",3902,2010,9999,9999,0.1100000,349,,-1823,,-1474,,
"AR","CONCONTA NORTE",3902,2011,9999,9999,0.0960000,294,,-1312,,-1018,,
"AR","CONCONTA NORTE",3902,2012,9999,9999,0.0890000,596,,-2140,,-1544,,
"AR","CONCONTA NORTE",3902,2013,9999,9999,,,,,,-742,,
"AR","CONCONTA NORTE",3902,2014,9999,9999,,,,,,-1783,,"preliminary value"
"AR","CONCONTA NORTE",3902,2015,4950,4986,0.0080960,55,10.00000,-2176,350.0000,-2839,350.0000,
"AR","CONCONTA NORTE",3902,2015,4986,5017,0.0131648,-442,10.00000,-1410,10.00000,-1852,10.00000,
"AR","CONCONTA NORTE",3902,2015,5017,5036,0.0101376,-196,40.00000,-2479,40.00000,-2803,40.00000,
"AR","CONCONTA NORTE",3902,2015,5036,5053,0.0107008,-94,10.00000,-3103,10.00000,-3197,10.00000,
"AR","CONCONTA NORTE",3902,2015,5053,5058,0.0040832,82,10.00000,-3175,85.00000,-3269,85.00000,
"AR","CONCONTA NORTE",3902,2015,5058,5069,0.0082368,-238,50.00000,-3247,50.00000,-3341,50.00000,
"AR","CONCONTA NORTE",3902,2015,5069,5125,0.0159104,-78,5.000000,-3211,5.000000,-3305,10.00000,
"AR","CONCONTA NORTE",3902,2015,9999,9999,0.0704000,-160,5.000000,-2632,45.00000,-2890,50.00000,
"AR","CONCONTA NORTE",3902,2016,9999,9999,,,,,,429,,
"AR","CONCONTA NORTE",3902,2017,9999,9999,,,,,,4725,,
"AR","CONCONTA NORTE",3902,2018,9999,9999,,,,,,-2458,,
"AR","CONCONTA NORTE",3902,2019,9999,9999,,,,,,-1162,,
"AR","DE LOS TRES",1675,1996,1220,1300,0.0780000,2070,,-3880,,-1810,,
"AR","DE LOS TRES",1675,1996,1300,1400,0.1760000,2170,,-3370,,-1200,,
"AR","DE LOS TRES",1675,1996,1400,1500,0.2690000,2270,,-2060,,210,,
"AR","DE LOS TRES",1675,1996,1500,1600,0.2780000,2510,,-1790,,720,,
"AR","DE LOS TRES",1675,1996,1600,1700,0.1000000,2340,,-1610,,730,,
"AR","DE LOS TRES",1675,1996,1700,1830,0.0750000,2350,,-1460,,890,,
"AR","DE LOS TRES",1675,1996,9999,9999,0.9760000,2320,,-2250,,70,,
"AR","DE LOS TRES",1675,1997,1220,1300,0.0780000,1740,,-2760,,-1020,,
"AR","DE LOS TRES",1675,1997,1300,1400,0.1760000,1400,,-2160,,-760,,
"AR","DE LOS TRES",1675,1997,1400,1500,0.2690000,1920,,-1410,,510,,
"AR","DE LOS TRES",1675,1997,1500,1600,0.2780000,2140,,-970,,1170,,
"AR","DE LOS TRES",1675,1997,1600,1700,0.1000000,2810,,-650,,2160,,
"AR","DE LOS TRES",1675,1997,1700,1830,0.0750000,2990,,-590,,2400,,
"AR","DE LOS TRES",1675,1997,9999,9999,0.9760000,2040,,-1390,,650,,
"AR","DE LOS TRES",1675,1998,9999,9999,0.9760000,,,,,-280,,
"AR","DE LOS TRES",1675,2014,9999,9999,0.8078000,1526,200.0000,-1321,200.0000,206,200.0000,
"AR","DE LOS TRES",1675,2015,9999,9999,0.8078000,1486,200.0000,-1548,200.0000,-62,200.0000,
"AR","DE LOS TRES",1675,2016,1200,1250,0.0220800,1216,200.0000,-6217,200.0000,-5001,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1250,1300,0.0440160,1187,200.0000,-5629,200.0000,-4442,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1300,1350,0.0520320,1124,200.0000,-4736,200.0000,-3612,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1350,1400,0.0930880,1079,200.0000,-3432,200.0000,-2353,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1400,1450,0.1138400,1400,200.0000,-2075,200.0000,-675,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1450,1500,0.0968800,1446,200.0000,-1422,200.0000,24,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1500,1550,0.1030880,1311,200.0000,-893,200.0000,418,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1550,1600,0.1105600,1259,200.0000,-610,200.0000,649,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1600,1650,0.0521920,1250,200.0000,-533,200.0000,717,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1650,1700,0.0358720,1317,200.0000,-521,200.0000,796,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1700,1750,0.0320000,1640,200.0000,-674,200.0000,966,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1750,1800,0.0245120,1458,200.0000,-654,200.0000,804,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1800,1850,0.0131040,1267,200.0000,-517,200.0000,750,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1850,1900,0.0059840,1250,200.0000,-500,200.0000,750,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1900,1950,0.0032640,1250,200.0000,-500,200.0000,750,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,1950,2000,0.0006720,1250,200.0000,-500,200.0000,750,200.0000,"Ba calculated from reported Bw and Bs."
"AR","DE LOS TRES",1675,2016,9999,9999,0.8078000,1302,200.0000,-1975,200.0000,-673,200.0000,
"AR","DE LOS TRES",1675,2017,1200,1250,0.0220800,266,200.0000,-5433,200.0000,-5167,200.0000,
"AR","DE LOS TRES",1675,2017,1250,1300,0.0440160,281,200.0000,-4529,200.0000,-4247,200.0000,
"AR","DE LOS TRES",1675,2017,1300,1350,0.0520320,316,200.0000,-3526,200.0000,-3210,200.0000,
"AR","DE LOS TRES",1675,2017,1350,1400,0.0930880,284,200.0000,-3069,200.0000,-2785,200.0000,
"AR","DE LOS TRES",1675,2017,1400,1450,0.1138400,429,200.0000,-2509,200.0000,-2080,200.0000,
"AR","DE LOS TRES",1675,2017,1450,1500,0.0968800,522,200.0000,-2062,200.0000,-1541,200.0000,
"AR","DE LOS TRES",1675,2017,1500,1550,0.1030880,472,200.0000,-1752,200.0000,-1279,200.0000,
"AR","DE LOS TRES",1675,2017,1550,1600,0.1105600,504,200.0000,-1382,200.0000,-878,200.0000,
"AR","DE LOS TRES",1675,2017,1600,1650,0.0521920,477,200.0000,-1227,200.0000,-750,200.0000,
"AR","DE LOS TRES",1675,2017,1650,1700,0.0358720,667,200.0000,-1329,200.0000,-662,200.0000,
"AR","DE LOS TRES",1675,2017,1700,1750,0.0320000,662,200.0000,-937,200.0000,-275,200.0000,
"AR","DE LOS TRES",1675,2017,1750,1800,0.0245120,738,200.0000,-988,200.0000,-250,200.0000,
"AR","DE LOS TRES",1675,2017,1800,1850,0.0131040,466,200.0000,-355,200.0000,110,200.0000,
"AR","DE LOS TRES",1675,2017,1850,1900,0.0059840,250,200.0000,0,200.0000,250,200.0000,
"AR","DE LOS TRES",1675,2017,1900,1950,0.0032640,250,200.0000,0,200.0000,250,200.0000,
"AR","DE LOS TRES",1675,2017,1950,2000,0.0006720,250,200.0000,0,200.0000,250,200.0000,
"AR","DE LOS TRES",1675,2017,9999,9999,0.8078000,460,200.0000,-2228,200.0000,-1767,200.0000,
"AR","DE LOS TRES",1675,2018,1200,1250,0.0220800,1320,200.0000,-4523,200.0000,-3203,200.0000,
"AR","DE LOS TRES",1675,2018,1250,1300,0.0440160,1004,200.0000,-3785,200.0000,-2782,200.0000,
"AR","DE LOS TRES",1675,2018,1300,1350,0.0520320,991,200.0000,-3351,200.0000,-2360,200.0000,
"AR","DE LOS TRES",1675,2018,1350,1400,0.0930880,1272,200.0000,-3195,200.0000,-1923,200.0000,
"AR","DE LOS TRES",1675,2018,1400,1450,0.1138400,1603,200.0000,-2973,200.0000,-1370,200.0000,
"AR","DE LOS TRES",1675,2018,1450,1500,0.0968800,1904,200.0000,-2800,200.0000,-896,200.0000,
"AR","DE LOS TRES",1675,2018,1500,1550,0.1030880,2078,200.0000,-2528,200.0000,-449,200.0000,
"AR","DE LOS TRES",1675,2018,1550,1600,0.1105600,2191,200.0000,-2226,200.0000,-35,200.0000,
"AR","DE LOS TRES",1675,2018,1600,1650,0.0521920,2223,200.0000,-2120,200.0000,103,200.0000,
"AR","DE LOS TRES",1675,2018,1650,1700,0.0358720,2409,200.0000,-2158,200.0000,251,200.0000,
"AR","DE LOS TRES",1675,2018,1700,1750,0.0320000,2744,200.0000,-2295,200.0000,449,200.0000,
"AR","DE LOS TRES",1675,2018,1750,1800,0.0245120,2750,200.0000,-2040,200.0000,710,200.0000,
"AR","DE LOS TRES",1675,2018,1800,1850,0.0131040,2750,200.0000,-2000,200.0000,750,200.0000,
"AR","DE LOS TRES",1675,2018,1850,1900,0.0059840,2750,200.0000,-2000,200.0000,750,200.0000,
"AR","DE LOS TRES",1675,2018,1900,1950,0.0032640,2750,200.0000,-2000,200.0000,750,200.0000,
"AR","DE LOS TRES",1675,2018,1950,2000,0.0006720,2750,200.0000,-2000,200.0000,750,200.0000,
"AR","DE LOS TRES",1675,2018,9999,9999,0.8078000,1893,200.0000,-2807,200.0000,-914,200.0000,
"AR","LOS AMARILLOS",3904,2008,9999,9999,1.0630000,672,,-868,,-196,,
"AR","LOS AMARILLOS",3904,2009,9999,9999,1.0830000,,,,,-654,,
"AR","LOS AMARILLOS",3904,2010,9999,9999,0.9800000,,,,,-1089,,
"AR","LOS AMARILLOS",3904,2011,9999,9999,0.9920000,,,,,-756,,
"AR","LOS AMARILLOS",3904,2012,9999,9999,0.9540000,,,,,-750,,
"AR","LOS AMARILLOS",3904,2013,9999,9999,,,,,,-477,,
"AR","LOS AMARILLOS",3904,2014,9999,9999,,,,,,-950,,"preliminary value"
"AR","LOS AMARILLOS",3904,2015,4915,5153,0.1301932,-26,10.00000,-878,10.00000,-904,10.00000,
"AR","LOS AMARILLOS",3904,2015,5153,5211,0.0662660,-175,10.00000,-608,10.00000,-783,10.00000,
"AR","LOS AMARILLOS",3904,2015,5211,5242,0.0732824,-391,10.00000,-1080,10.00000,-1471,10.00000,
"AR","LOS AMARILLOS",3904,2015,5242,5259,0.0467760,-247,10.00000,-419,10.00000,-666,10.00000,
"AR","LOS AMARILLOS",3904,2015,5259,5267,0.0241676,-289,20.00000,-518,25.00000,-876,30.00000,
"AR","LOS AMARILLOS",3904,2015,5267,5292,0.0678252,-255,10.00000,-493,10.00000,-748,10.00000,
"AR","LOS AMARILLOS",3904,2015,5292,5325,0.0764008,-213,10.00000,-1080,10.00000,-1293,10.00000,
"AR","LOS AMARILLOS",3904,2015,5325,5349,0.0491148,-247,10.00000,-578,10.00000,-850,10.00000,
"AR","LOS AMARILLOS",3904,2015,5349,5400,0.0966704,-315,10.00000,-702,10.00000,-1017,10.00000,
"AR","LOS AMARILLOS",3904,2015,5400,5535,0.1489036,-94,10.00000,-540,20.00000,-706,30.00000,
"AR","LOS AMARILLOS",3904,2015,9999,9999,0.7796000,-235,10.00000,-861,35.00000,-1097,45.00000,"The summer mass balance of the whole glacier was adjusted using energy and hydric balances. The error was 15% for net balance and 17% for seasonal terms."
"AR","LOS AMARILLOS",3904,2016,9999,9999,,,,,,2222,,"Mass-balance value estimated using correlations with the area measured in imagery and the balance data of Brown Superior and Conconta Norte Glaciers."
"AR","LOS AMARILLOS",3904,2017,9999,9999,,,,,,1431,,"Mass-balance value estimated using correlations with the area measured in imagery and the balance data of Brown Superior and Conconta Norte Glaciers."
"AR","LOS AMARILLOS",3904,2018,9999,9999,,,,,,248,,"Mass-balance value estimated using correlations with the area measured in imagery and the balance data of Brown Superior and Conconta Norte Glaciers."
"AR","LOS AMARILLOS",3904,2019,9999,9999,,,,,,-1485,,"Mass-balance value estimated using correlations with the area measured in imagery and the balance data of Brown Superior and Conconta Norte Glaciers."
"AR","MARTIAL",917,2001,9999,9999,0.3300000,,,,,785,,"MZE: YEAR corrected (+1) according to MARTIAL ESTE."
"AR","MARTIAL",917,2002,9999,9999,,,,,,-691,,"MZE: YEAR corrected (+1) according to MARTIAL ESTE."
"AR","MARTIAL ESTE",2000,2001,9999,9999,0.0930000,969,,-184,,785,,
"AR","MARTIAL ESTE",2000,2002,970,980,,,,,,-424,,
"AR","MARTIAL ESTE",2000,2002,980,990,,,,,,-415,,
"AR","MARTIAL ESTE",2000,2002,990,1000,,,,,,-405,,
"AR","MARTIAL ESTE",2000,2002,1000,1010,,,,,,-400,,
"AR","MARTIAL ESTE",2000,2002,1010,1020,,,,,,-398,,
"AR","MARTIAL ESTE",2000,2002,1020,1030,,,,,,-398,,
"AR","MARTIAL ESTE",2000,2002,1030,1040,,,,,,-391,,
"AR","MARTIAL ESTE",2000,2002,1040,1050,,,,,,-367,,
"AR","MARTIAL ESTE",2000,2002,1050,1060,,,,,,-331,,
"AR","MARTIAL ESTE",2000,2002,1060,1070,,,,,,-262,,
"AR","MARTIAL ESTE",2000,2002,1070,1080,,,,,,-184,,
"AR","MARTIAL ESTE",2000,2002,1080,1090,,,,,,-101,,
"AR","MARTIAL ESTE",2000,2002,1090,1100,,,,,,-47,,
"AR","MARTIAL ESTE",2000,2002,1100,1110,,,,,,-9,,
"AR","MARTIAL ESTE",2000,2002,1110,1120,,,,,,25,,
"AR","MARTIAL ESTE",2000,2002,1120,1130,,,,,,30,,
"AR","MARTIAL ESTE",2000,2002,1130,1140,,,,,,31,,
"AR","MARTIAL ESTE",2000,2002,1140,1150,,,,,,36,,
"AR","MARTIAL ESTE",2000,2002,1150,1160,,,,,,38,,
"AR","MARTIAL ESTE",2000,2002,1160,1170,,,,,,78,,
"AR","MARTIAL ESTE",2000,2002,1170,1180,,,,,,81,,
"AR","MARTIAL ESTE",2000,2002,9999,9999,0.0930000,581,,-1263,,-682,,
"AR","MARTIAL ESTE",2000,2003,980,990,,,,,,-1800,,
"AR","MARTIAL ESTE",2000,2003,990,1000,,,,,,-1771,,
"AR","MARTIAL ESTE",2000,2003,1000,1010,,,,,,-1638,,
"AR","MARTIAL ESTE",2000,2003,1010,1020,,,,,,-1605,,
"AR","MARTIAL ESTE",2000,2003,1020,1030,,,,,,-1598,,
"AR","MARTIAL ESTE",2000,2003,1030,1040,,,,,,-1597,,
"AR","MARTIAL ESTE",2000,2003,1040,1050,,,,,,-1595,,
"AR","MARTIAL ESTE",2000,2003,1050,1060,,,,,,-1530,,
"AR","MARTIAL ESTE",2000,2003,1060,1070,,,,,,-1476,,
"AR","MARTIAL ESTE",2000,2003,1070,1080,,,,,,-1343,,
"AR","MARTIAL ESTE",2000,2003,1080,1090,,,,,,-1194,,
"AR","MARTIAL ESTE",2000,2003,1090,1100,,,,,,-1062,,
"AR","MARTIAL ESTE",2000,2003,1100,1110,,,,,,-969,,
"AR","MARTIAL ESTE",2000,2003,1110,1120,,,,,,-908,,
"AR","MARTIAL ESTE",2000,2003,1120,1130,,,,,,-900,,
"AR","MARTIAL ESTE",2000,2003,1130,1140,,,,,,-881,,
"AR","MARTIAL ESTE",2000,2003,1140,1150,,,,,,-870,,
"AR","MARTIAL ESTE",2000,2003,1150,1160,,,,,,-869,,
"AR","MARTIAL ESTE",2000,2003,1160,1170,,,,,,-860,,
"AR","MARTIAL ESTE",2000,2003,1170,1180,,,,,,-849,,
"AR","MARTIAL ESTE",2000,2003,9999,9999,0.0930000,675,,-877,,-202,,
"AR","MARTIAL ESTE",2000,2004,980,1000,0.0010000,,,,,-1819,,
"AR","MARTIAL ESTE",2000,2004,1000,1050,0.0230000,,,,,-1698,,
"AR","MARTIAL ESTE",2000,2004,1050,1100,0.0400000,,,,,-1322,,
"AR","MARTIAL ESTE",2000,2004,1100,1150,0.0230000,,,,,-987,,
"AR","MARTIAL ESTE",2000,2004,1150,1180,0.0060000,,,,,-951,,
"AR","MARTIAL ESTE",2000,2004,9999,9999,0.0930000,720,,-1976,,-1318,,"Winter and summer balance from old calculation. Net balance recalulated."
"AR","MARTIAL ESTE",2000,2005,980,1000,0.0010000,,,,,-2040,,
"AR","MARTIAL ESTE",2000,2005,1000,1050,0.0230000,,,,,-1807,,
"AR","MARTIAL ESTE",2000,2005,1050,1100,0.0400000,,,,,-1050,,
"AR","MARTIAL ESTE",2000,2005,1100,1150,0.0230000,,,,,-227,,
"AR","MARTIAL ESTE",2000,2005,1150,1180,0.0060000,,,,,-3,,
"AR","MARTIAL ESTE",2000,2005,9999,9999,0.0930000,,,,,-991,,
"AR","MARTIAL ESTE",2000,2006,9999,9999,0.0930000,797,,-1310,,-513,,
"AR","MARTIAL ESTE",2000,2007,9999,9999,0.0930000,1053,,-954,,99,,
"AR","MARTIAL ESTE",2000,2008,960,980,0.0005800,,,,,-1180,,
"AR","MARTIAL ESTE",2000,2008,980,1000,0.0022800,,,,,-1130,,
"AR","MARTIAL ESTE",2000,2008,1000,1020,0.0074400,,,,,-1000,,
"AR","MARTIAL ESTE",2000,2008,1020,1040,0.0108700,,,,,-920,,
"AR","MARTIAL ESTE",2000,2008,1040,1060,0.0147400,,,,,-530,,
"AR","MARTIAL ESTE",2000,2008,1060,1080,0.0163500,,,,,-90,,
"AR","MARTIAL ESTE",2000,2008,1080,1100,0.0148000,,,,,480,,
"AR","MARTIAL ESTE",2000,2008,1100,1120,0.0110500,,,,,600,,
"AR","MARTIAL ESTE",2000,2008,1120,1140,0.0074900,,,,,540,,
"AR","MARTIAL ESTE",2000,2008,1140,1160,0.0050400,,,,,460,,
"AR","MARTIAL ESTE",2000,2008,1160,1180,0.0023600,,,,,400,,
"AR","MARTIAL ESTE",2000,2008,9999,9999,0.0930000,1505,,-1561,,-56,,
"AR","MARTIAL ESTE",2000,2009,960,980,0.0005800,,,,,-920,,
"AR","MARTIAL ESTE",2000,2009,980,1000,0.0022800,,,,,-890,,
"AR","MARTIAL ESTE",2000,2009,1000,1020,0.0074400,,,,,-840,,
"AR","MARTIAL ESTE",2000,2009,1020,1040,0.0108700,,,,,-780,,
"AR","MARTIAL ESTE",2000,2009,1040,1060,0.0147400,,,,,-280,,
"AR","MARTIAL ESTE",2000,2009,1060,1080,0.0163500,,,,,-100,,
"AR","MARTIAL ESTE",2000,2009,1080,1100,0.0148000,,,,,210,,
"AR","MARTIAL ESTE",2000,2009,1100,1120,0.0110500,,,,,340,,
"AR","MARTIAL ESTE",2000,2009,1120,1140,0.0074900,,,,,230,,
"AR","MARTIAL ESTE",2000,2009,1140,1160,0.0050400,,,,,190,,
"AR","MARTIAL ESTE",2000,2009,1160,1180,0.0022600,,,,,175,,
"AR","MARTIAL ESTE",2000,2009,9999,9999,0.0929000,1061,,-1180,,-119,,
"AR","MARTIAL ESTE",2000,2010,960,980,0.0005800,850,50.00000,-1200,50.00000,-350,50.00000,
"AR","MARTIAL ESTE",2000,2010,980,1000,0.0022800,880,50.00000,-1115,50.00000,-235,50.00000,
"AR","MARTIAL ESTE",2000,2010,1000,1020,0.0074400,940,50.00000,-1031,50.00000,-91,50.00000,
"AR","MARTIAL ESTE",2000,2010,1020,1040,0.0108700,1000,50.00000,-730,50.00000,270,50.00000,
"AR","MARTIAL ESTE",2000,2010,1040,1060,0.0147400,1490,50.00000,-830,50.00000,660,50.00000,
"AR","MARTIAL ESTE",2000,2010,1060,1080,0.0163500,1600,50.00000,-420,50.00000,1180,50.00000,
"AR","MARTIAL ESTE",2000,2010,1080,1100,0.0148000,1670,50.00000,-90,50.00000,1580,50.00000,
"AR","MARTIAL ESTE",2000,2010,1100,1120,0.0110500,1580,50.00000,-80,50.00000,1500,50.00000,
"AR","MARTIAL ESTE",2000,2010,1120,1140,0.0074900,1470,50.00000,-65,50.00000,1405,50.00000,
"AR","MARTIAL ESTE",2000,2010,1140,1160,0.0050400,1400,50.00000,-60,50.00000,1340,50.00000,
"AR","MARTIAL ESTE",2000,2010,1160,1180,0.0022600,1340,50.00000,-60,50.00000,1280,50.00000,
"AR","MARTIAL ESTE",2000,2010,9999,9999,0.0929000,1418,50.00000,-442,50.00000,976,50.00000,
"AR","MARTIAL ESTE",2000,2011,960,980,0.0005900,560,50.00000,-1660,50.00000,-1100,50.00000,
"AR","MARTIAL ESTE",2000,2011,980,1000,0.0022500,570,50.00000,-1750,50.00000,-1180,50.00000,
"AR","MARTIAL ESTE",2000,2011,1000,1020,0.0074800,620,50.00000,-1890,50.00000,-1270,50.00000,
"AR","MARTIAL ESTE",2000,2011,1020,1040,0.0105600,700,50.00000,-1780,50.00000,-1080,50.00000,
"AR","MARTIAL ESTE",2000,2011,1040,1060,0.0141700,740,50.00000,-1320,50.00000,-580,50.00000,
"AR","MARTIAL ESTE",2000,2011,1060,1080,0.0161200,780,50.00000,-1055,50.00000,-275,50.00000,
"AR","MARTIAL ESTE",2000,2011,1080,1100,0.0151300,920,50.00000,-810,50.00000,110,50.00000,
"AR","MARTIAL ESTE",2000,2011,1100,1120,0.0114700,940,50.00000,-720,50.00000,220,50.00000,
"AR","MARTIAL ESTE",2000,2011,1120,1140,0.0078900,940,50.00000,-745,50.00000,195,50.00000,
"AR","MARTIAL ESTE",2000,2011,1140,1160,0.0054100,900,50.00000,-730,50.00000,170,50.00000,
"AR","MARTIAL ESTE",2000,2011,1160,1180,0.0023700,800,50.00000,-630,50.00000,170,50.00000,
"AR","MARTIAL ESTE",2000,2011,9999,9999,0.0934400,809,50.00000,-1128,50.00000,-319,50.00000,
"AR","MARTIAL ESTE",2000,2012,960,980,0.0005900,560,50.00000,-1660,50.00000,-1100,50.00000,
"AR","MARTIAL ESTE",2000,2012,980,1000,0.0022500,570,50.00000,-1750,50.00000,-1180,50.00000,
"AR","MARTIAL ESTE",2000,2012,1000,1020,0.0074800,620,50.00000,-1890,50.00000,-1270,50.00000,
"AR","MARTIAL ESTE",2000,2012,1020,1040,0.0105600,700,50.00000,-1780,50.00000,-1080,50.00000,
"AR","MARTIAL ESTE",2000,2012,1040,1060,0.0141700,740,50.00000,-1320,50.00000,-580,50.00000,
"AR","MARTIAL ESTE",2000,2012,1060,1080,0.0161200,780,50.00000,-1055,50.00000,-275,50.00000,
"AR","MARTIAL ESTE",2000,2012,1080,1100,0.0151300,920,50.00000,-810,50.00000,110,50.00000,
"AR","MARTIAL ESTE",2000,2012,1100,1120,0.0114700,940,50.00000,-720,50.00000,220,50.00000,
"AR","MARTIAL ESTE",2000,2012,1120,1140,0.0078900,940,50.00000,-745,50.00000,195,50.00000,
